Año,Días para iniciar un negocio,Emisiones de CO2,Esperanza de vida (hombres),Esperanza de vida (mujeres),Facilidad para hacer negocios,Gasto en salud (% del PIB),Gasto en salud (per cápita),Horas para preparar los impuestos,Interés de préstamos,País,Población +65,Población 0-14,Población 15-64,Región,Uso de Internet,Uso de energía,Uso de teléfonos móviles
12/01/2011,9,,65,73,,"0,11",224,228,144,Moldavia,112,165,723,Europa,"0,38",3331,"0,91"
12/01/2011,,,,,,"0,04","7,18",,,Mónaco,,,,Europa,"0,8",,"0,85"
12/01/2011,10,,72,77,,"0,07",522,372,97,Montenegro,126,193,682,Europa,"0,36",1179,"1,87"
12/01/2011,8,,79,83,,"0,12",5997,127,,Países Bajos,159,173,667,Europa,"0,91",77419,"1,19"
12/01/2011,7,,79,84,,"0,1",9908,87,,Noruega,152,187,661,Europa,"0,94",28137,"1,16"
12/01/2011,32,,73,81,,"0,07",915,296,,Polonia,137,149,713,Europa,"0,62",101313,"1,31"
12/01/2011,4,,77,84,,"0,1",2302,275,,Portugal,182,,667,Europa,"0,55",23084,"1,16"
12/01/2011,14,,71,78,,"0,06",480,222,121,Rumania,149,,701,Europa,"0,4",35830,"1,07"
12/01/2011,29,,64,76,,"0,06",803,290,85,Rusia,,151,718,Europa,"0,49",730970,"1,42"
12/01/2011,,,80,86,,"0,06",3553,,59,San Marino,,,,Europa,"0,5",,"1,14"
12/01/2011,13,,72,77,,"0,1",622,279,172,Serbia,138,167,695,Europa,"0,42",16185,"1,3"
12/01/2011,18,,72,80,,"0,08",1415,231,,Eslovaquia,125,,725,Europa,"0,74",17349,"1,1"
12/01/2011,6,,77,83,,"0,09",2171,260,,Eslovenia,169,141,691,Europa,"0,67",7249,"1,05"
12/01/2011,28,,80,86,,"0,09",2978,187,,España,173,151,677,Europa,"0,68",125570,"1,13"
12/01/2011,16,,80,84,,"0,1",5419,122,,Suecia,185,166,649,Europa,"0,93",49045,"1,21"
12/01/2011,18,,81,85,,"0,11",9248,63,27,Suiza,172,149,679,Europa,"0,85",25375,"1,27"
12/01/2011,6,,71,78,,"0,06",644,226,,Turquía,72,264,665,Europa,"0,43",112459,"0,89"
12/01/2011,24,,66,76,,"0,07",262,657,159,Ucrania,156,,704,Europa,"0,29",126438,"1,21"
12/01/2011,12,,79,83,,"0,09",3659,110,5,Reino Unido,169,175,656,Europa,"0,85",188074,"1,24"
12/01/2011,9,,76,77,,"0,04",766,36,68,Baréin,21,198,781,Oriente Medio,"0,77",9506,"1,31"
12/01/2011,11,,72,75,,"0,07",483,344,,Irán,52,236,712,Oriente Medio,"0,21",212145,"0,74"
12/01/2011,32,,65,73,,"0,03",160,312,136,Irak,33,409,558,Oriente Medio,"0,05",40220,"0,8"
12/01/2011,20,,80,84,,"0,08",2373,235,,Israel,105,273,622,Oriente Medio,"0,69",23254,"1,22"
12/01/2011,12,,72,75,,"0,09",386,151,87,Jordania,34,346,,Oriente Medio,"0,35",7064,"1,11"
12/01/2011,32,,73,75,,"0,03",1349,98,52,Kuwait,21,251,728,Oriente Medio,"0,66",32523,"1,58"
12/01/2011,9,,77,82,,"0,07",646,180,75,Líbano,85,227,688,Oriente Medio,"0,52",6349,"0,77"
12/01/2011,8,,74,79,,"0,02",610,62,62,Omán,26,257,717,Oriente Medio,"0,48",25276,"1,59"
12/01/2011,9,,77,79,,"0,02",1738,36,55,Qatar,,134,856,Oriente Medio,"0,69",33285,"1,21"
12/01/2011,21,,74,77,,"0,04",721,79,,Arabia Saudí,29,302,669,Oriente Medio,"0,48",187070,"1,94"
12/01/2011,13,,72,78,,"0,03",102,336,,Siria,38,355,607,Oriente Medio,"0,23",19986,"0,59"
12/01/2011,13,,76,78,,"0,03",1375,12,,Emiratos Árabes Unidos,3,,857,Oriente Medio,"0,78",66108,"1,31"
12/01/2011,12,,61,64,,"0,05",63,248,,Yemen,28,413,559,Oriente Medio,"0,15",7260,"0,5"
12/01/2011,,,,,,,,,,Samoa Americana,,,,Oceanía,,,
12/01/2011,3,,80,84,,"0,09",6114,109,77,Australia,137,189,674,Oceanía,"0,8",122888,"1,05"
12/01/2011,45,,67,73,,"0,04",167,163,75,Fiyi,,289,661,Oceanía,"0,28",,"0,84"
12/01/2011,,,74,78,,,,,,Polinesia Francesa,,233,698,Oceanía,"0,49",,"0,82"
12/01/2011,,,76,81,,,,,,Guam,75,271,654,Oceanía,"0,58",,
12/01/2011,31,,65,71,,"0,11",181,120,,Kiribati,39,,631,Oceanía,"0,1",,"0,14"
12/01/2011,17,,,,,"0,16",567,128,,Islas Marshall,,,,Oceanía,"0,08",,
12/01/2011,16,,68,70,,"0,14",412,128,144,Micronesia (Estados Federados),39,364,597,Oceanía,"0,23",,"0,27"
12/01/2011,,,73,79,,,,,,Nueva Caledonia,98,231,671,Oceanía,"0,5",,"0,91"
12/01/2011,1,,79,83,,"0,1",3715,172,61,Nueva Zelanda,133,204,663,Oceanía,"0,81",18167,"1,09"
12/01/2011,51,,60,64,,"0,04",74,194,108,Papúa Nueva Guinea,28,387,584,Oceanía,"0,02",,"0,34"
12/01/2011,9,,70,76,,"0,07",245,224,,Samoa,51,381,569,Oceanía,"0,11",,
12/01/2011,42,,66,69,,"0,08",124,80,132,Islas Salomón,33,406,561,Oceanía,"0,06",,"0,51"
12/01/2011,16,,69,75,,"0,05",219,164,114,Tonga,58,374,568,Oceanía,"0,25",,"0,53"
12/01/2011,35,,69,73,,"0,04",125,120,55,Vanuatu,,378,582,Oceanía,"0,09",,"0,64"
12/01/2011,21,,73,78,,"0,06",703,207,109,Antigua y Barbuda,72,258,,América,"0,53",,2
12/01/2011,25,,72,80,,"0,08",866,415,141,Argentina,107,246,646,América,"0,51",80112,"1,49"
12/01/2011,,,73,78,,,,,97,Aruba,107,204,689,América,"0,69",,
12/01/2011,24,,72,78,,"0,08",1622,58,51,Bahamas,72,,708,América,"0,65",,"0,82"
12/01/2011,18,,73,77,,"0,07",935,245,87,Barbados,105,191,704,América,"0,72",,"1,24"
12/01/2011,44,,71,77,,"0,06",264,147,134,Belice,39,349,612,América,"0,19",,"0,7"
12/01/2011,,,77,82,,,,,,Bermudas,,,,América,"0,88",,
12/01/2011,49,,65,69,,"0,05",115,"1,08",109,Bolivia,48,356,596,América,"0,3",7704,"0,81"
12/01/2011,119,,70,77,,"0,09",1119,"2,6",439,Brasil,71,,679,América,"0,46",270028,"1,19"
12/01/2011,5,,79,83,,"0,11",5656,131,,Canadá,145,164,691,América,"0,83",251845,"0,79"
12/01/2011,,,,,,,,,,Islas Caimán,,,,América,"0,7",,"1,71"
12/01/2011,8,,76,82,,"0,07",1022,316,,Chile,94,217,688,América,"0,52",33574,"1,29"
12/01/2011,14,,70,77,,"0,07",466,193,112,Colombia,58,284,658,América,"0,4",31613,"0,98"
12/01/2011,60,,77,82,,"0,1",883,246,161,Costa Rica,67,244,689,América,"0,39",4655,"0,88"
12/01/2011,,,77,81,,"0,11",648,,,Cuba,127,169,703,América,"0,16",11187,"0,12"
12/01/2011,,,74,81,,,,,,Curazao,134,197,669,América,,,"1,36"
12/01/2011,12,,,,,"0,06",402,117,88,Dominica,,,,América,"0,51",,"1,53"
12/01/2011,19,,70,76,,"0,05",293,324,156,República Dominicana,61,308,631,América,"0,38",7382,"0,86"
12/01/2011,56,,73,79,,"0,07",362,654,,Ecuador,63,306,631,América,"0,31",12942,"1,01"
12/01/2011,17,,67,77,,"0,07",252,320,,El Salvador,,313,617,América,"0,19",4319,"1,33"
12/01/2011,,,,,,,,,,Groenlandia,,,,América,"0,64",,"1,04"
12/01/2011,15,,70,75,,"0,07",481,140,107,Granada,72,272,656,América,"0,3",,"1,15"
12/01/2011,37,,68,75,,"0,07",215,344,134,Guatemala,45,412,544,América,"0,12",10163,"1,33"
12/01/2011,20,,63,69,,"0,07",221,263,145,Guyana,33,373,595,América,"0,31",,"0,67"
12/01/2011,105,,61,64,,"0,09",62,184,116,Haití,45,358,598,América,"0,09",3211,"0,42"
12/01/2011,14,,71,76,,"0,08",187,224,186,Honduras,43,362,594,América,"0,16",4740,"1,04"
12/01/2011,7,,71,76,,"0,05",273,414,195,Jamaica,79,284,637,América,"0,37",3066,"1,07"
12/01/2011,6,,75,79,,"0,06",609,347,49,México,61,295,643,América,"0,37",186171,"0,79"
12/01/2011,39,,71,77,,"0,08",124,207,105,Nicaragua,46,339,615,América,"0,11",3038,"0,82"
12/01/2011,8,,74,80,,"0,08",664,482,69,Panamá,69,,641,América,"0,43",4058,"1,8"
12/01/2011,35,,70,74,,"0,09",352,387,174,Paraguay,53,331,616,América,"0,25",4858,"0,99"
12/01/2011,25,,72,77,,"0,05",283,309,187,Perú,61,296,643,América,"0,36",20582,"1,1"
12/01/2011,6,,75,82,,,,218,,Puerto Rico,132,201,666,América,"0,48",,"0,84"
12/01/2011,,,,,,,,,,Isla de San Martín (parte neerlandesa),,,,América,,,
12/01/2011,19,,,,,"0,06",820,203,94,San Cristóbal y Nieves,,,,América,"0,78",,"1,45"
12/01/2011,15,,72,77,,"0,08",513,92,,Santa Lucía,86,248,666,América,"0,45",,"1,21"
12/01/2011,,,76,82,,,,,,San Martín,,,,América,,,
12/01/2011,10,,70,74,,"0,05",310,111,91,San Vicente y las Granadinas,68,261,671,América,"0,43",,"1,21"
12/01/2011,694,,67,74,,"0,06",490,199,118,Surinam,65,283,652,América,"0,32",,"1,01"
12/01/2011,41,,66,73,,"0,05",935,210,,Trinidad y Tobago,85,207,708,América,"0,55",20918,"1,37"
12/01/2011,,,,,,,,,,Islas Turcas y Caicos,,,,América,,,
12/01/2011,5,,76,81,,"0,18",8467,187,33,Estados Unidos,133,197,669,América,"0,7",2191193,"0,94"
12/01/2011,7,,73,80,,"0,09",1213,336,98,Uruguay,139,223,638,América,"0,51",4430,"1,41"
12/01/2011,141,,71,77,,"0,05",487,864,172,Venezuela,58,291,651,América,"0,4",70198,"0,98"
12/01/2011,,,76,83,,,,,,Islas Vírgenes (EE. UU.),145,206,649,América,"0,36",,
12/01/2012,25,,69,73,151,"0,05",279,451,,Argelia,47,274,679,África,"0,15",,"0,98"
12/01/2012,66,,50,53,178,"0,04",190,282,167,Angola,24,476,,África,"0,17",,"0,61"
12/01/2012,26,,58,61,175,"0,05",33,270,,Benín,29,,542,África,"0,05",,"0,84"
12/01/2012,60,,48,46,65,"0,05",384,152,,Botsuana,36,338,627,África,"0,12",,"1,54"
12/01/2012,13,,55,56,154,"0,06",38,270,,Burkina Faso,24,457,519,África,"0,04",,"0,61"
12/01/2012,8,,52,56,157,"0,08",20,274,143,Burundi,24,442,534,África,"0,01",,"0,23"
12/01/2012,15,,54,56,162,"0,05",59,654,,Camerún,32,431,537,África,"0,06",,"0,6"
12/01/2012,22,,48,51,187,"0,04",18,483,,República Centroafricana,39,401,561,África,"0,03",,"0,25"
12/01/2012,62,,50,52,189,"0,03",25,732,,Chad,24,485,,África,"0,02",,"0,35"
12/01/2012,20,,59,62,160,"0,05",38,100,105,Comoras,29,422,,África,"0,06",,"0,4"
12/01/2012,58,,48,51,183,"0,06",15,336,284,"Congo, Rep. Democrática)",28,451,,África,"0,02",,"0,31"
12/01/2012,161,,57,60,186,"0,03",100,606,,Congo (Brazzaville),34,424,542,África,"0,06",,"0,99"
12/01/2012,32,,50,51,173,"0,07",88,270,,Costa de Marfil,31,415,554,África,"0,02",,"0,91"
12/01/2012,37,,60,63,172,"0,09",129,82,,Yibuti,39,337,624,África,"0,08",,"0,25"
12/01/2012,8,,69,73,127,"0,05",152,392,,Egipto,56,312,631,África,"0,44",,"1,2"
12/01/2012,135,,51,54,164,"0,05",1138,492,,Guinea Ecuatorial,28,,582,África,"0,14",,"0,68"
12/01/2012,84,,60,65,185,"0,03",15,216,,Eritrea,22,431,547,África,"0,01",,"0,05"
12/01/2012,15,,61,65,124,"0,04",18,306,,Etiopía,34,433,533,África,"0,02",,"0,22"
12/01/2012,57,,62,64,169,"0,04",397,488,,Gabón,52,385,563,África,"0,09",,"1,8"
12/01/2012,27,,57,60,148,"0,05",26,376,,Gambia,24,459,517,África,"0,12",,"0,85"
12/01/2012,12,,60,62,62,"0,05",83,224,,Ghana,35,386,579,África,"0,12",,"1,01"
12/01/2012,35,,55,57,179,"0,06",32,416,,Guinea,31,425,544,África,"0,02",,"0,49"
12/01/2012,9,,53,56,181,"0,06",30,208,,Guinea-Bisáu,29,416,555,África,"0,03",,"0,63"
12/01/2012,32,,59,63,122,"0,05",45,340,197,Kenia,26,424,,África,"0,32",,"0,71"
12/01/2012,29,,49,49,139,"0,12",138,324,101,Lesoto,42,368,591,África,"0,05",,"0,75"
12/01/2012,6,,59,61,149,"0,16",65,158,135,Liberia,,431,539,África,"0,04",,"0,57"
12/01/2012,35,,73,77,188,"0,04",578,889,,Libia,47,295,658,África,,,"1,56"
12/01/2012,8,,63,66,144,"0,04",18,201,,Madagascar,28,427,545,África,"0,02",,"0,39"
12/01/2012,40,,55,55,161,"0,09",25,175,323,Malaui,31,454,514,África,"0,04",,"0,29"
12/01/2012,8,,55,54,153,"0,06",42,270,,Mali,28,471,,África,"0,02",,"0,98"
12/01/2012,19,,60,63,171,"0,06",52,696,,Mauritania,32,402,566,África,"0,05",,"1,06"
12/01/2012,6,,70,77,20,"0,05",444,161,87,Mauricio,84,202,715,África,"0,35",,"1,2"
12/01/2012,12,,69,72,95,"0,06",190,238,,Marruecos,,278,672,África,"0,55",,"1,2"
12/01/2012,13,,49,51,142,"0,06",37,230,168,Mozambique,33,454,514,África,"0,05",,"0,35"
12/01/2012,66,,61,67,94,"0,08",473,314,87,Namibia,35,366,599,África,"0,13",,"0,95"
12/01/2012,17,,58,58,174,"0,07",25,270,,Níger,26,,474,África,"0,01",,"0,31"
12/01/2012,28,,52,52,138,"0,06",94,956,168,Nigeria,27,442,531,África,"0,33",,"0,67"
12/01/2012,3,,62,65,54,"0,11",66,134,,Ruanda,23,436,541,África,"0,08",,"0,5"
12/01/2012,5,,64,68,166,"0,08",109,424,262,Santo Tomé y Príncipe,34,416,,África,"0,22",,"0,65"
12/01/2012,6,,62,65,176,"0,05",51,666,,Senegal,,435,534,África,"0,19",,"0,84"
12/01/2012,39,,68,78,77,"0,05",521,76,122,Seychelles,77,221,702,África,"0,47",,"1,48"
12/01/2012,12,,45,46,137,"0,15",96,357,,Sierra Leona,26,417,556,África,"0,01",,"0,37"
12/01/2012,,,53,56,,,,,,Somalia,28,473,498,África,"0,01",,"0,23"
12/01/2012,19,,54,58,41,"0,09",645,200,88,Sudáfrica,54,295,,África,"0,41",,"1,31"
12/01/2012,17,,54,56,184,"0,03",27,218,,Sudán del Sur,35,423,543,África,,,"0,21"
12/01/2012,36,,60,64,143,"0,07",115,180,,Sudán,32,415,553,África,"0,21",,"0,74"
12/01/2012,56,,49,48,120,"0,09",259,104,88,Suazilandia,34,,585,África,"0,21",,"0,65"
12/01/2012,26,,60,62,136,"0,07",41,172,155,Tanzania,32,449,,África,"0,04",,"0,57"
12/01/2012,38,,55,57,159,"0,09",41,270,,Togo,27,419,554,África,"0,04",,"0,5"
12/01/2012,11,,73,77,49,"0,07",297,144,,Túnez,71,232,697,África,"0,41",,"1,18"
12/01/2012,33,,58,60,126,"0,08",44,213,263,Uganda,24,485,,África,"0,15",,"0,45"
12/01/2012,17,,55,59,90,"0,07",96,183,121,Zambia,26,467,506,África,"0,14",,"0,75"
12/01/2012,90,,57,59,168,,,242,,Zimbabue,39,402,558,África,"0,17",,"0,92"
12/01/2012,7,,59,62,170,"0,09",51,275,,Afganistán,23,474,503,Asia,"0,06",,"0,66"
12/01/2012,8,,71,78,40,"0,05",150,380,172,Armenia,103,203,693,Asia,"0,39",,"1,12"
12/01/2012,8,,68,74,71,"0,05",398,214,183,Azerbaiyán,57,222,721,Asia,"0,54",,"1,09"
12/01/2012,19,,70,71,132,"0,04",26,302,,Bangladés,47,306,647,Asia,"0,06",,"0,63"
12/01/2012,36,,68,68,146,"0,04",90,274,,Bután,47,285,668,Asia,"0,25",,"0,76"
12/01/2012,101,,77,80,79,"0,02",939,96,55,Brunéi,,258,702,Asia,"0,6",,"1,14"
12/01/2012,102,,69,74,135,"0,05",51,173,,Camboya,53,312,635,Asia,"0,05",,"1,29"
12/01/2012,33,,74,77,99,"0,05",322,338,,China,87,,733,Asia,"0,42",,"0,81"
12/01/2012,2,,70,78,9,"0,09",333,280,148,Georgia,143,176,681,Asia,"0,37",,"1,08"
12/01/2012,3,,81,86,2,,,78,,"Hong Kong (RAE, República Popular China)",136,118,747,Asia,"0,73",,"2,29"
12/01/2012,27,,65,68,131,"0,04",61,243,106,India,52,294,654,Asia,"0,13",,"0,7"
12/01/2012,48,,69,73,116,"0,03",108,259,118,Indonesia,51,293,656,Asia,"0,15",,"1,14"
12/01/2012,22,,80,86,23,"0,1",4752,330,14,Japón,244,131,625,Asia,"0,86",451501,"1,09"
12/01/2012,19,,65,74,53,"0,04",521,188,,Kazajistán,66,255,,Asia,"0,53",,"1,86"
12/01/2012,,,66,73,,,,,,"Corea, Rep. Pop.",92,,688,Asia,,,"0,07"
12/01/2012,6,,78,85,6,"0,08",1703,207,54,"Corea, Rep.",118,153,729,Asia,"0,84",263002,"1,09"
12/01/2012,10,,66,74,70,"0,07",84,210,128,Kirguistán,42,302,656,Asia,"0,22",,"1,24"
12/01/2012,92,,66,69,163,"0,03",40,362,,Laos,38,356,606,Asia,"0,11",,"0,65"
12/01/2012,,,78,82,,,,,53,"Macao (RAE, República Popular China)",77,122,,Asia,"0,61",,"2,9"
12/01/2012,6,,73,77,8,"0,04",410,133,48,Malasia,52,267,682,Asia,"0,66",,"1,41"
12/01/2012,9,,77,79,81,"0,09",558,252,105,Maldivas,,,,Asia,"0,39",,"1,66"
12/01/2012,12,,63,71,80,"0,06",232,192,181,Mongolia,38,271,691,Asia,"0,16",,"1,21"
12/01/2012,72,,63,67,182,"0,02",20,155,,Birmania,52,253,696,Asia,"0,01",,"0,07"
12/01/2012,29,,67,69,103,"0,06",36,326,,Nepal,51,356,594,Asia,"0,11",,"0,61"
12/01/2012,21,,66,67,106,"0,03",39,560,135,Pakistán,44,343,613,Asia,"0,1",,"0,67"
12/01/2012,36,,65,72,133,"0,05",119,193,57,Filipinas,38,345,616,Asia,"0,36",,"1,06"
12/01/2012,3,,80,85,1,"0,05",2426,82,54,Singapur,97,165,738,Asia,"0,72",,"1,52"
12/01/2012,8,,71,77,83,"0,03",89,254,133,Sri Lanka,82,252,666,Asia,"0,18",,"0,92"
12/01/2012,24,,64,71,141,"0,06",55,224,252,Tayikistán,32,358,,Asia,"0,15",,"0,82"
12/01/2012,29,,71,78,18,"0,04",215,264,71,Tailandia,94,185,721,Asia,"0,27",,"1,27"
12/01/2012,94,,66,69,167,"0,04",50,276,122,Timor Oriental,32,463,505,Asia,"0,01",,"0,56"
12/01/2012,,,61,70,,"0,02",129,,,Turkmenistán,41,286,673,Asia,"0,07",,"1,14"
12/01/2012,12,,65,72,156,"0,06",105,205,,Uzbekistán,43,289,668,Asia,"0,37",,"0,71"
12/01/2012,34,,71,80,98,"0,07",102,872,135,Vietnam,66,229,706,Asia,"0,4",,"1,48"
12/01/2012,5,,74,80,82,"0,06",228,357,109,Albania,106,213,681,Europa,"0,55",,"1,11"
12/01/2012,,,,,,"0,08",3057,,,Andorra,,,,Europa,"0,86",,"0,82"
12/01/2012,25,,78,84,28,"0,12",5407,170,,Austria,182,145,672,Europa,"0,8",32896,"1,61"
12/01/2012,10,,67,78,64,"0,05",339,338,195,Bielorrusia,138,151,711,Europa,"0,47",,"1,14"
12/01/2012,4,,78,83,32,"0,11",4711,156,,Bélgica,176,169,655,Europa,"0,81",57286,"1,11"
12/01/2012,37,,74,79,130,"0,1",447,407,69,Bosnia y Herzegovina,155,163,682,Europa,"0,65",,"0,88"
12/01/2012,18,,71,78,57,"0,07",516,454,97,Bulgaria,189,135,675,Europa,"0,52",,"1,48"
12/01/2012,8,,74,80,88,"0,07",908,196,95,Croacia,,,,Europa,"0,62",,"1,15"
12/01/2012,8,,78,82,38,"0,07",1949,147,,Chipre,,172,708,Europa,"0,61",,"0,98"
12/01/2012,20,,75,81,68,"0,08",1432,413,54,República Checa,162,146,692,Europa,"0,73",42823,"1,27"
12/01/2012,6,,78,82,5,"0,11",6304,130,,Dinamarca,175,177,649,Europa,"0,92",17041,"1,3"
12/01/2012,7,,72,82,21,"0,06","1,01",81,57,Estonia,178,157,665,Europa,"0,78",5721,"1,6"
12/01/2012,,,80,85,,,,,,Islas Feroe,,,,Europa,"0,85",,"1,19"
12/01/2012,14,,78,84,12,"0,09",4232,93,,Finlandia,183,164,653,Europa,"0,9",33475,"1,72"
12/01/2012,7,,79,86,35,"0,12","4,69",132,,Francia,175,183,643,Europa,"0,81",251706,"0,97"
12/01/2012,15,,79,83,19,"0,11",4683,207,,Alemania,211,132,657,Europa,"0,82",307381,"1,12"
12/01/2012,12,,78,83,89,"0,09",2044,202,,Grecia,194,146,,Europa,"0,55",25991,"1,2"
12/01/2012,5,,72,79,52,"0,08",987,277,,Hungría,,146,683,Europa,"0,71",23499,"1,16"
12/01/2012,5,,82,84,13,"0,09",3872,140,83,Islandia,126,207,667,Europa,"0,96",6021,"1,08"
12/01/2012,10,,79,83,15,"0,08",3708,80,,Irlanda,118,215,667,Europa,"0,77",13350,"1,07"
12/01/2012,,,,,,,,,,Isla de Man,,,,Europa,,,
12/01/2012,6,,80,86,67,"0,09",3032,269,52,Italia,208,,651,Europa,"0,56",158616,"1,6"
12/01/2012,52,,68,73,96,,,164,129,Kosovo,,,,Europa,,,
12/01/2012,16,,69,79,24,"0,06",792,264,55,Letonia,185,146,669,Europa,"0,73",,"1,12"
12/01/2012,,,80,85,,,,,,Liechtenstein,,,,Europa,"0,89",,"0,97"
12/01/2012,20,,68,80,25,"0,07",859,175,,Lituania,156,151,693,Europa,"0,67",,"1,65"
12/01/2012,19,,79,84,56,"0,07",7452,59,,Luxemburgo,141,175,685,Europa,"0,92",4080,"1,45"
12/01/2012,2,,73,77,36,"0,07",327,119,85,Macedonia (Antigua República Yugoslava),,169,711,Europa,"0,57",,"1,06"
12/01/2012,40,,79,83,100,"0,09",1835,139,47,Malta,156,,694,Europa,"0,68",,"1,24"
12/01/2012,9,,65,73,86,"0,12",239,220,134,Moldavia,112,165,722,Europa,"0,43",,"1,02"
12/01/2012,,,,,,"0,04",6708,,,Mónaco,,,,Europa,"0,87",,"0,88"
12/01/2012,10,,72,77,50,"0,08",493,320,96,Montenegro,128,,682,Europa,"0,57",,"1,6"
12/01/2012,5,,79,83,30,"0,12",5737,127,16,Países Bajos,164,172,663,Europa,"0,93",78220,"1,18"
12/01/2012,7,,80,84,7,"0,09",9055,87,,Noruega,155,186,659,Europa,"0,95",29818,"1,17"
12/01/2012,32,,73,81,48,"0,07",854,286,,Polonia,,149,,Europa,"0,62",96543,"1,42"
12/01/2012,4,,77,84,29,"0,09",1905,275,,Portugal,185,149,666,Europa,"0,6",21949,"1,14"
12/01/2012,10,,71,78,73,"0,05",420,216,113,Rumania,,,,Europa,"0,46",,"1,05"
12/01/2012,18,,65,76,111,"0,06",887,177,91,Rusia,,154,716,Europa,"0,64",,"1,45"
12/01/2012,40,,,,74,"0,07",3792,52,,San Marino,,,,Europa,"0,51",,"1,15"
12/01/2012,12,,73,78,87,"0,11",561,279,182,Serbia,,165,695,Europa,"0,48",,"1,18"
12/01/2012,14,,73,80,43,"0,08",1326,207,,Eslovaquia,127,,723,Europa,"0,77",16676,"1,12"
12/01/2012,6,,77,83,31,"0,09",1942,260,,Eslovenia,171,142,688,Europa,"0,68",7143,"1,08"
12/01/2012,28,,80,85,46,"0,1",2808,167,,España,175,152,673,Europa,"0,7",124679,"1,08"
12/01/2012,16,,80,84,14,"0,1",5319,122,,Suecia,189,167,644,Europa,"0,93",48877,"1,25"
12/01/2012,18,,81,85,27,"0,11","8,98",63,27,Suiza,174,148,678,Europa,"0,85",25500,"1,32"
12/01/2012,6,,72,78,72,"0,06",665,226,,Turquía,73,,667,Europa,"0,45",115701,"0,92"
12/01/2012,22,,66,76,140,"0,08",293,491,184,Ucrania,153,142,705,Europa,"0,35",,"1,3"
12/01/2012,12,,80,84,11,"0,09",3647,110,5,Reino Unido,172,175,653,Europa,"0,88",192381,"1,25"
12/01/2012,9,,76,77,47,"0,04",895,36,,Baréin,21,202,777,Oriente Medio,"0,88",,"1,61"
12/01/2012,16,,72,76,152,"0,07",490,344,,Irán,52,237,711,Oriente Medio,"0,28",,"0,76"
12/01/2012,29,,66,73,155,"0,04",226,312,,Irak,33,405,562,Oriente Medio,"0,07",,"0,82"
12/01/2012,21,,80,84,33,"0,08",2289,235,56,Israel,105,275,619,Oriente Medio,"0,71",24079,"1,21"
12/01/2012,12,,72,75,119,"0,1",388,151,88,Jordania,35,341,624,Oriente Medio,"0,41",,"1,28"
12/01/2012,32,,73,75,101,"0,03",1428,98,,Kuwait,22,249,729,Oriente Medio,"0,71",,"1,57"
12/01/2012,9,,78,82,105,"0,08",675,180,72,Líbano,86,216,698,Oriente Medio,"0,61",,"0,81"
12/01/2012,8,,75,79,44,"0,03",690,62,57,Omán,28,242,731,Oriente Medio,"0,6",,"1,59"
12/01/2012,9,,78,79,45,"0,02",2029,48,54,Qatar,,133,857,Oriente Medio,"0,69",,"1,27"
12/01/2012,21,,74,77,22,"0,03",795,72,,Arabia Saudí,29,297,674,Oriente Medio,"0,54",,"1,87"
12/01/2012,13,,72,78,147,"0,03",105,336,,Siria,39,354,607,Oriente Medio,"0,24",,"0,59"
12/01/2012,8,,76,78,26,"0,03",1343,12,,Emiratos Árabes Unidos,4,144,852,Oriente Medio,"0,85",,"1,5"
12/01/2012,40,,62,64,129,"0,06",71,248,245,Yemen,28,407,565,Oriente Medio,"0,17",,"0,58"
12/01/2012,,,,,,,,,,Samoa Americana,,,,Oceanía,,,
12/01/2012,3,,80,84,10,"0,09","6,14",109,,Australia,,189,671,Oceanía,"0,79",133681,"1,06"
12/01/2012,59,,67,73,58,"0,04",177,163,,Fiyi,52,289,659,Oceanía,"0,34",,"0,98"
12/01/2012,,,74,78,,,,,,Polinesia Francesa,71,229,,Oceanía,"0,53",,"0,83"
12/01/2012,,,76,81,,,,,,Guam,78,266,656,Oceanía,"0,62",,
12/01/2012,31,,66,71,117,"0,11",187,120,,Kiribati,,324,636,Oceanía,"0,11",,"0,16"
12/01/2012,17,,,,110,"0,16",590,128,,Islas Marshall,,,,Oceanía,"0,1",,
12/01/2012,16,,68,70,150,"0,13",405,128,143,Micronesia (Estados Federados),39,358,602,Oceanía,"0,26",,"0,3"
12/01/2012,,,73,79,,,,,,Nueva Caledonia,99,228,673,Oceanía,"0,58",,"0,91"
12/01/2012,1,,79,83,3,"0,1",3292,152,58,Nueva Zelanda,136,203,661,Oceanía,"0,82",18566,"1,1"
12/01/2012,53,,60,64,108,"0,05",114,207,108,Papúa Nueva Guinea,29,384,588,Oceanía,"0,04",,"0,38"
12/01/2012,9,,70,76,55,"0,07",245,224,99,Samoa,51,379,,Oceanía,"0,13",,
12/01/2012,9,,66,69,92,"0,08",148,80,113,Islas Salomón,33,404,563,Oceanía,"0,07",,"0,55"
12/01/2012,16,,70,75,60,"0,05",238,164,,Tonga,58,373,568,Oceanía,"0,35",,"0,53"
12/01/2012,35,,69,73,78,"0,04",116,120,61,Vanuatu,,374,586,Oceanía,"0,11",,"0,59"
12/01/2012,21,,73,78,66,"0,05",681,207,102,Antigua y Barbuda,71,254,675,América,"0,59",,"1,43"
12/01/2012,25,,72,80,121,"0,09",995,405,141,Argentina,108,244,648,América,"0,56",,"1,57"
12/01/2012,,,73,78,,,,,92,Aruba,,199,,América,"0,74",,"1,32"
